species,scenario,life_stage,suit_type,flow,suit_acres,timestamp,has_lowering
Late-Fall run Chinook,Alt1,spawn,instream,15000,0.20401730592780495,2018-11-22T08:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,instream,15000,5.205361588154519e-7,2018-11-22T08:00:00Z,TRUE
Late-Fall run Chinook,Alt1,fry,floodplain,15000,46.73754473128142,2018-11-22T08:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,instream,15000,NA,2018-11-22T08:00:00Z,TRUE
Late-Fall run Chinook,Alt1,juv,floodplain,15000,NA,2018-11-22T08:00:00Z,TRUE
Late-Fall run Chinook,Alt1,spawn,instream,100,23.154298393817328,2018-11-15T06:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,100,4.533872336190748,2018-11-15T06:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,100,7.665471098548785,2018-11-15T06:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,100,NA,2018-11-15T06:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,100,NA,2018-11-15T06:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,250,30.511385210895114,2018-11-15T16:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,250,1.5885567756960088,2018-11-15T16:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,250,9.176914176996279,2018-11-15T16:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,250,NA,2018-11-15T16:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,250,NA,2018-11-15T16:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,300,29.518041374808018,2018-11-16T02:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,300,1.0998541814143619,2018-11-16T02:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,300,10.61676299597819,2018-11-16T02:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,300,NA,2018-11-16T02:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,300,NA,2018-11-16T02:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,400,25.775116356996993,2018-11-16T12:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,400,0.6087142925913104,2018-11-16T12:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,400,11.467153231913546,2018-11-16T12:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,400,NA,2018-11-16T12:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,400,NA,2018-11-16T12:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,500,22.352592473241067,2018-11-16T22:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,500,0.3640204982533092,2018-11-16T22:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,500,14.012754226146127,2018-11-16T22:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,500,NA,2018-11-16T22:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,500,NA,2018-11-16T22:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,600,19.657877316431883,2018-11-17T08:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,600,0.23260976569162567,2018-11-17T08:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,600,17.244961091258933,2018-11-17T08:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,600,NA,2018-11-17T08:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,600,NA,2018-11-17T08:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,1000,13.165486518324633,2018-11-17T18:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,1000,0.16772904348935505,2018-11-17T18:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,1000,24.31856428760723,2018-11-17T18:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,1000,NA,2018-11-17T18:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,1000,NA,2018-11-17T18:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,3000,3.5640034831030785,2018-11-18T04:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,3000,6.162368463119753e-4,2018-11-18T04:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,3000,33.00834203192463,2018-11-18T04:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,3000,NA,2018-11-18T04:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,3000,NA,2018-11-18T04:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,5000,1.2986295644555812,2018-11-18T14:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,5000,5.1320124475825016e-5,2018-11-18T14:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,5000,37.114193293722316,2018-11-18T14:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,5000,NA,2018-11-18T14:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,floodplain,5000,NA,2018-11-18T14:00:00Z,FALSE
Late-Fall run Chinook,Alt1,spawn,instream,6000,0.9160826018622191,2018-11-19T00:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,instream,6000,3.124088499434327e-5,2018-11-19T00:00:00Z,FALSE
Late-Fall run Chinook,Alt1,fry,floodplain,6000,43.13784366891411,2018-11-19T00:00:00Z,FALSE
Late-Fall run Chinook,Alt1,juv,instream,6000,NA,2018-11-19T00:00:00Z,FALSE
